"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"621582523248721920","","","2015-07-16 07:29:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pluto's 11k foot mountains of ice: Calif's answer to water shortage (just 3B miles and 18-yr roundtrip away!)","","","",""
"621582017969307648","621575019609653249","20562637","2015-07-16 07:27:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@businessinsider California's answer to water shortage only 3B miles and 18 yr roundtrip away!","","","",""
"620420767386222593","","","2015-07-13 02:33:32 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope: The Heroea perform at Scriops Ranch Symphony in the Park  https://t.co/TAId3NNr2M","","","","https://www.periscope.tv/w/aHMa_DI0MjYyODJ8Mzg5NDMwNzi3mDhTi8I6h99fW_PLw_i9jen5FjWfpNPTpWdK7ZSMgA=="
"620417214554902528","","","2015-07-13 02:19:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","After #sdcc there's the (other) Heroes performing at Scripps Ranch Symphony in the Park. http://t.co/KqeWENyYnv","","","","http://twitter.com/rogershowley/status/620417214554902528/photo/1"
"619743865612795904","","","2015-07-11 05:43:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","What?!!! The Minions are at #sdcc!?!! http://t.co/xc0KJKEok0","","","","http://twitter.com/rogershowley/status/619743865612795904/photo/1"
"619743617339363328","","","2015-07-11 05:42:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NBCUniversal Cable reception at #sdcc with ""Colony"" cast and other luminaries
at Omnia nightclub. http://t.co/1Xb0NhutdQ","","","","http://twitter.com/rogershowley/status/619743617339363328/photo/1,http://twitter.com/rogershowley/status/619743617339363328/photo/1,http://twitter.com/rogershowley/status/619743617339363328/photo/1,http://twitter.com/rogershowley/status/619743617339363328/photo/1"
"619726359296802816","","","2015-07-11 04:34:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Enough for the day at #sdcc. http://t.co/xGlLR9tMc1","","","","http://twitter.com/rogershowley/status/619726359296802816/photo/1"
"619726148587491328","","","2015-07-11 04:33:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sleepy time on trolley http://t.co/rP0QRtVRcj","","","","http://twitter.com/rogershowley/status/619726148587491328/photo/1"
"619597944522584064","","","2015-07-10 20:03:56 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope: Damien rules at #sdcc https://t.co/ng8gBNC0iq","","","","https://www.periscope.tv/w/aHAcqzI0MjYyODJ8MzczNjg3NjUb05oV9CyXjQpvTLSRLfGHIMvQcDBmOjb8Q5m7ZWnKyw=="
"619597729212149760","","","2015-07-10 20:03:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The Force is strong with Bernie at #sdcc http://t.co/KiGZ0asdIR","","","","http://twitter.com/rogershowley/status/619597729212149760/photo/1"
"619578021951832064","","","2015-07-10 18:44:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Casey Shimata face painted as  Torin Ash in Midsummer Night at #sdcc. http://t.co/XQoZYPoQaB","","","","http://twitter.com/rogershowley/status/619578021951832064/photo/1"
"619568886510268416","","","2015-07-10 18:08:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Walking Dead signing mob at #sdcc http://t.co/ywSvuHwlwR","","","","http://twitter.com/rogershowley/status/619568886510268416/photo/1"
"619539390679756800","","","2015-07-10 16:11:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#sdcc Hall H hordes assembling for a LONG day. http://t.co/KiLjnFLjyn","","","","http://twitter.com/rogershowley/status/619539390679756800/photo/1"
"619538415298588672","","","2015-07-10 16:07:23 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope: Hall H assembling at #sdcc https://t.co/K2WAU0SZPi","","","","https://www.periscope.tv/w/aG_lOzI0MjYyODJ8MzcyMzk0MzAmtVqQepHqAoyrFlsJchF1_Bkj02J_7fNPgmSQpKdC9g=="
"618982491576102912","","","2015-07-09 03:18:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Multitasking vendor at #sdcc http://t.co/rZONiWgILE","","","","http://twitter.com/rogershowley/status/618982491576102912/photo/1"
"618975915444322305","","","2015-07-09 02:52:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","$27 special ed exclusives at #SDCC Tower of T-Shirts http://t.co/rRBZV74NN4","","","","http://twitter.com/rogershowley/status/618975915444322305/photo/1,http://twitter.com/rogershowley/status/618975915444322305/photo/1,http://twitter.com/rogershowley/status/618975915444322305/photo/1,http://twitter.com/rogershowley/status/618975915444322305/photo/1"
"618973953487310848","","","2015-07-09 02:44:25 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope: 3 toys for $10 at #sdcc https://t.co/Kk6z8WOhvR","","","","https://www.periscope.tv/w/aG3XiDI0MjYyODJ8MzYzNjg4MzVxKoWr54X-HXezqAyUgURQInCMtEj4BtDq1hT_4wUibA=="
"618973347037089792","","","2015-07-09 02:42:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fill in the blank at Mad Liba booth at #SDCC. http://t.co/zFqRDIARwE","","","","http://twitter.com/rogershowley/status/618973347037089792/photo/1,http://twitter.com/rogershowley/status/618973347037089792/photo/1"
"618972344443252736","","","2015-07-09 02:38:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ceres Herteg  models $15 cat hat handmade in Las Vegas by AnimeHot at #sscc http://t.co/Se3D1EbGML","","","","http://twitter.com/rogershowley/status/618972344443252736/photo/1"
"618971089020960768","","","2015-07-09 02:33:02 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope: Harper Collins spin to win a book at #sdcc https://t.co/ynqsPrBAJc","","","","https://www.periscope.tv/w/aG3U3jI0MjYyODJ8MzYzNjMwNTH8tUGKeOJ0wlipxsAEYE1tIt2x0zt17jQUpB1ectvqOA=="
"618970484319780864","","","2015-07-09 02:30:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Disney Publishing booth - a relatively calm oasis at #sdcc http://t.co/orDQTgZw3U","","","","http://twitter.com/rogershowley/status/618970484319780864/photo/1"
"618970025743925250","","","2015-07-09 02:28:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The predominant feeling (fear 😵)  at #sdcc preview night as seen in ""The Box of Emotions"" $12.99 at Disney Pub booth http://t.co/973EQyE3UL","","","","http://twitter.com/rogershowley/status/618970025743925250/photo/1"
"618967248879783936","","","2015-07-09 02:17:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","$30 Balloonicorn from Team Fortress 2 http://t.co/cyJBtZGtBb","","","","http://twitter.com/rogershowley/status/618967248879783936/photo/1"
"618966433054089216","618965328429608960","18879335","2015-07-09 02:14:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@rogershowley it's been a long week getting ready for artist @FrankForte at #sdcc. http://t.co/KuQ5Yy9LGe","","","","http://twitter.com/rogershowley/status/618966433054089216/photo/1,http://twitter.com/rogershowley/status/618966433054089216/photo/1"
"618965328429608960","","","2015-07-09 02:10:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Always room for old fashioned vintage (reprinted) comic books (Uncle Scrooge, $30) from Fantagraphic books at #sdcc. http://t.co/MV9DwZaoYp","","","","http://twitter.com/rogershowley/status/618965328429608960/photo/1"
"618963209295237120","","","2015-07-09 02:01:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ditto at #sdcc. http://t.co/BouO9eYhIa","","","","http://twitter.com/rogershowley/status/618963209295237120/photo/1"
"618962039298338816","","","2015-07-09 01:57:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marvel comic giveaway - read then sleep? http://t.co/hpXAtfGH9V","","","","http://twitter.com/rogershowley/status/618962039298338816/photo/1"
"618960653152186368","","","2015-07-09 01:51:34 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#skybound's Invincible lords over Walking Dead's Rick 8"" minis. For $40 you dont know who you'll get. http://t.co/4xZOOfgb9n","","","","http://twitter.com/rogershowley/status/618960653152186368/photo/1"
"618960233323323392","","","2015-07-09 01:49:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#skybound's #invincible triumphs over #walkingdead's Rick http://t.co/m51pWdwv0G","","","","http://twitter.com/rogershowley/status/618960233323323392/photo/1"
"618959347754758145","","","2015-07-09 01:46:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#lego brick pit is the place to hang out at #sdcc http://t.co/8sAMpagEJl","","","","http://twitter.com/rogershowley/status/618959347754758145/photo/1"
"618958421048471552","","","2015-07-09 01:42:41 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope: Lego shows off mozaics at #sdcc https://t.co/TumOeIBHkE","","","","https://www.periscope.tv/w/aG3JETI0MjYyODJ8MzYzMzgwNDPmpscBOIdMfJMK3bIfgrDJnIXwYGHm4RkJhPp8SyUQFg=="
"618957723611213826","","","2015-07-09 01:39:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#sdcc line forms here and everywhere http://t.co/J7HKhLRveB","","","","http://twitter.com/rogershowley/status/618957723611213826/photo/1"
"618957253819797505","","","2015-07-09 01:38:03 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope: Star Wars plays while #sdcc fans buy. https://t.co/Aqwy4TwDau","","","","https://www.periscope.tv/w/aG3H-zI0MjYyODJ8MzYzMzU2MjbgarYiABR4ue-F38ImYCaclCM6dptXwC_85LxYMk8srg=="
"618956861283250176","","","2015-07-09 01:36:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Andrew Cannon holds $160 Sarlacc Pit skateboard exclusively at #sdcc Santa Cruz Skateboards booth. http://t.co/xLhcBsaGZC","","","","http://twitter.com/rogershowley/status/618956861283250176/photo/1"
"618955122786238464","","","2015-07-09 01:29:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#starwars goes tiki with #onthebyas aloha shirt. $44 at #sdcc http://t.co/zJgUGmfFrk","","","","http://twitter.com/rogershowley/status/618955122786238464/photo/1"
"618953989619453952","","","2015-07-09 01:25:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","20"" after #sdcc exhibition hall opens, can you carry more @Comic_Con ? http://t.co/QhoHf8EyE1","","","","http://twitter.com/rogershowley/status/618953989619453952/photo/1"
"618952713687019520","","","2015-07-09 01:20:01 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope: Stuffing swag bags https://t.co/xeVwajWr4j","","","","https://www.periscope.tv/w/aG3DwDI0MjYyODJ8MzYzMjYxNTbgDfNHHYZRDFJXwNYGOYqErnKUdobviEkz_tKjBUROOA=="
"618951536740139008","","","2015-07-09 01:15:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The preview day catch - a pop Conan in a box. http://t.co/HYbGQklizw","","","","http://twitter.com/rogershowley/status/618951536740139008/photo/1"
"618947445725097984","","","2015-07-09 00:59:05 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope: Comic-Con assembles https://t.co/xLWsnLHnVj","","","","https://www.periscope.tv/w/aG2-2TI0MjYyODJ8MzYzMTQ0NTQUQ8LFgXiR42vtfibKk-SR7aEvxbM73Rf688JbHXNRkg=="
"618947041520058368","","","2015-07-09 00:57:28 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope: First Comic-Conners  https://t.co/ohZVLc8YgD","","","","https://www.periscope.tv/w/aG2-eDI0MjYyODJ8MzYzMTM1NTjPxu-13_cdsKfNQIPFXhe-foXi5BxomVe-7pONb5SvVA=="
"618131637616836609","","17933985","2015-07-06 18:57:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shawnspeakman  I'm a reporter at San Diego Union-Tribune. Do you have a horiz photo we can use of Terry? roger.showley@utsandiego.com","","","",""
"617863921630711808","","","2015-07-06 01:13:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://t.co/PsfVsaGWdS","","","","http://twitter.com/rogershowley/status/617863921630711808/photo/1"
"617837491467493376","","","2015-07-05 23:28:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🇯🇵1 🇺🇸4","","","",""
"617835655914131456","","","2015-07-05 23:21:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🇺🇸4🇯🇵0","","","",""
"617411351846088704","","","2015-07-04 19:15:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Japan of course wins the aesthetics race in fireworks!
 https://t.co/KsfuiijtyO","","","","https://twitter.com/paulosullivan/status/617397653438099457"
"617348843202416640","617348491501645824","18879335","2015-07-04 15:06:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@rogershowley del dios hwy, that is!","","","",""
"617348491501645824","","","2015-07-04 15:05:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#scrippsrancholdpros ready for 50 mile bike riders off del dios hey. http://t.co/dTGQPIOzNa","","","","http://twitter.com/rogershowley/status/617348491501645824/photo/1"
"617101074378260484","","","2015-07-03 22:42:15 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope: San Diego yacht club cocktail bingo  https://t.co/7oY3UQ5UwA","","","","https://www.periscope.tv/w/aGcHRzI0MjYyODJ8MzMzMDgxMDc2FQIPEPMnN41AY2eB3r_dLmld-sYbeZ6uKJZElAX9UQ=="
"617059622986256384","","","2015-07-03 19:57:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How does San Diego measure up?  http://t.co/WxvkabEWAf","","","","http://citie.org/framework/"
"617040844365824000","","","2015-07-03 18:42:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Scripps Ranch #OldPros finish line ready for 7/4 10k run. http://t.co/BRn3UZDBjx","","","","http://twitter.com/rogershowley/status/617040844365824000/photo/1"
"617039770552635393","","","2015-07-03 18:38:40 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope: Scripps Ranch Old Pros ready July 4th Festival https://t.co/iDKrkSxBxe","","","","https://www.periscope.tv/w/aGbOLzI0MjYyODJ8MzMxNTk1NjFz9pgtyJSVgQ_QreiJ1_bTldx03975oJ2ugZw2q3KqdQ=="
"616355724331888640","","","2015-07-01 21:20:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","No-no's at the Magic Kingdom etc: http://t.co/67IJsR5v5I","","","","http://on.mktw.net/1LBjDa3"
"613447948840632320","","","2015-06-23 20:46:02 +0000","<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>","Rachel Escobedo pleaded guilty 3/14 on drugs, gun charges; 3 yes prob; on admin leave. Hired 1996: vice prin Fay 2011, Lee prin 5/2013;  ...","","","",""
"613443417876627458","","","2015-06-23 20:28:02 +0000","<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>","I think I'll look it up.","","","",""
"613438323437142016","613430178342158337","14599470","2015-06-23 20:07:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@MuggleNet Magic renewed","","","",""
"613435822478508032","613427916983046146","1571456322","2015-06-23 19:57:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@LorenaAD80 how did that school get that name in that neighborhood??😗","","","",""
"613434822711599104","","","2015-06-23 19:53:53 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","San Diego dry but growing:  http://t.co/BSD2s4EnPW","","","","http://www.brookings.edu/blogs/the-avenue/posts/2015/06/03-population-surging-drought-areas-kane-puentes-tomer?hs_u=%7B%7Bcontact.email%7D%7D&suppress_eam=true"
"613433659522088960","","","2015-06-23 19:49:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Should feds continue to fund US trans system?  http://t.co/Odhy7zgmKr","","","","http://www.brookings.edu/blogs/the-avenue/posts/2015/06/18-problem-with-the-gas-tax-puentes"
"613023168190517248","","","2015-06-22 16:38:07 +0000","<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>","Speedy (the tortoise) lives!","","","",""
"613021379793805312","613003941358342146","2450674446","2015-06-22 16:31:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@UTcops @sdut  Adds new meaning to Heavy Metal...","","","",""
"611417547716427777","","","2015-06-18 06:17:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trouble in Carson: Political infighting could cast Carson in poor light in NFL stadium race http://t.co/ma4d013Hfl","","","","http://fw.to/K9goGtG"
"611373228838158336","","","2015-06-18 03:21:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","One of businesses at Real Office Center,101 Broadway http://t.co/vWAMw0vFJy","","","","http://twitter.com/rogershowley/status/611373228838158336/photo/1"
"611367323551674368","","","2015-06-18 02:58:23 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope: San Diego startup week crawl https://t.co/vJnII6fkql","","","","https://www.periscope.tv/w/aFIrTzI0MjYyODJ8MjQ4MDAzOTbCf104YgQVSG4mGvrZulrI3HiuD5OEuXGBBIWzw02pWg=="
"611358284923056128","","","2015-06-18 02:22:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2nd stop on #sdcrawl at 1133 Columbia http://t.co/leeqhPDHp0","","","","http://twitter.com/rogershowley/status/611358284923056128/photo/1"
"611357744226918401","","","2015-06-18 02:20:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sambaa's snack dept. http://t.co/sS6CG808G4","","","","http://twitter.com/rogershowley/status/611357744226918401/photo/1"
"611356342922522626","","","2015-06-18 02:14:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://t.co/w4ViyCvzy2","","","","http://twitter.com/rogershowley/status/611356342922522626/photo/1"
"611356226195075072","","","2015-06-18 02:14:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Webble desk http://t.co/Y0TLBZy3ed","","","","http://twitter.com/rogershowley/status/611356226195075072/photo/1"
"611350582259941377","","","2015-06-18 01:51:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://t.co/bJcAEI62bJ","","","","http://twitter.com/rogershowley/status/611350582259941377/photo/1"
"611350159776067584","","","2015-06-18 01:50:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","San Diego Startup Week Crawl starts at Deskhub on India St. #sdcrawl","","","",""
"611342753784463360","","","2015-06-18 01:20:45 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope https://t.co/VVTJ8MMNG8","","","","https://www.periscope.tv/w/aFIUbTI0MjYyODJ8MjQ3NzQzMDFnzm8yNGdFBkXRc3AK9X_5nF2e8cLY9kEleBTbfVgx0w=="
"611022375404961793","","","2015-06-17 04:07:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yay golden  boys of the golden state warriors!","","","",""
"609099028144513024","","","2015-06-11 20:44:59 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","#Bosa's new condo site excavation at Broadway/Harbor Dr. Naming contest results due soon. http://t.co/wceEEr6sH8","","","","http://twitter.com/rogershowley/status/609099028144513024/photo/1"
"608387545194496000","","","2015-06-09 21:37:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ice cube looking bench at Fashion Valley. http://t.co/DftZpy42ZG","","","","http://twitter.com/rogershowley/status/608387545194496000/photo/1"
"608311581089374209","","","2015-06-09 16:35:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A new quick way to keep up with the local news - the SDUT's set of newsletters: http://t.co/UGDOjagwvw","","","","http://www.utsandiego.com/newsletter/signup/"
"608311094772408321","","","2015-06-09 16:34:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UCSD mulls downtown 'co-laboratory' http://t.co/NSCD5rK0lH via @sdut","","","","http://www.utsandiego.com/news/2015/jun/08/ucsd-idea-district-research-co-laboratory/"
"608091695733972992","","","2015-06-09 02:02:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Judging by what happened in 1981 mail-only election (overturning first convention center plan) turnout should be HIGHER than normal.","","","",""
"607320180121673728","","","2015-06-06 22:56:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pharoah does it! Holy s--- says  jockey. http://t.co/1THuYYvM8B","","","","http://twitter.com/rogershowley/status/607320180121673728/photo/1"
"605977116895637504","605970027343286272","450453720","2015-06-03 05:59:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Markcaffertysd You make up for all those twitterphobes.","","","",""
"605974769880604672","605974117813223424","111396912","2015-06-03 05:50:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@GerryBraun the plaza is north of the Prado  roadway and now it's car-free. Of course in 1915 it extended all the way to the esplanade","","","",""
"605968084847853568","604069083642920961","111396912","2015-06-03 05:23:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@GerryBraun the plaza proper is cleared anyway.","","","",""
"605966661145886721","","","2015-06-03 05:18:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Would San Diego's Calif. Tower  look  great in the Gobi Desert or Monaco? See this Australian design firm's contest:http://t.co/BruXoJ1lDq","","","","http://bit.ly/1HJp691"
"605957563696308224","605497414087147521","14053250","2015-06-03 04:41:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@grobbins now your periscopes expired but your FB movie was great (including Flash Diana racing).👣👣👣👣","","","",""
"605775015485698048","","","2015-06-02 16:36:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KPBS' Erik Anderson highlights Balboa Park water conservation initiatives for NPR's Hear and Now show: http://t.co/KtGXgFVgkt","","","","http://hereandnow.wbur.org/2015/06/02/balboa-park-drought-san-diego"
"604841672933928961","","","2015-05-31 02:47:46 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope: More country music https://t.co/Hz2tfJ02a0","","","","https://www.periscope.tv/w/V0up0jI0MjYyODJ8MTYyMTc1MDgbq2WvTSW8IifK6a9mAU2OouWldQ5to_bg6RMwcUb9Ig=="
"604840045908914176","","","2015-05-31 02:41:18 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope: Country music in San Diego https://t.co/qJ2IWtmmvs","","","","https://www.periscope.tv/w/V0uoTjI0MjYyODJ8MTYyMTU4NTiM9OPKyoA5UMsrvw4-QIFiIofWEG_W61rRKPL2j93g2Q=="
"604744800311459840","","","2015-05-30 20:22:50 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope: Th final in  bocc
 https://t.co/wwlL1kv1a5","","","","https://www.periscope.tv/w/V0tPmjI0MjYyODJ8MTYwNjAxOTVIH3G8M_z3UvSzgPZQEvX-vu_s8_KJthDW2aHf8zY2Jg=="
"604741485129400320","","","2015-05-30 20:09:40 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope: Bocce ball in  Scripps Ranch Old Pros tournament https://t.co/LrO1glInfa","","","","https://www.periscope.tv/w/V0tMhDI0MjYyODJ8MTYwNTMxMzeMzCZW5hWuK69QHkOLILkB8Jfmk0UFWROY-OrpMxmTCw=="
"604740961088831488","","","2015-05-30 20:07:35 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope https://t.co/AnV4wJCmXD","","","","https://www.periscope.tv/w/V0tMBzI0MjYyODJ8MTYwNTIzNzd1RfTgYZ96VUp9KGfsEZrtXPdMO50BUHYH8ApL6tNrig=="
"604048214279340032","","","2015-05-28 22:14:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Appellate court upholds Plaza de Panama plan by Qualcomm's Irwin Jacobs.","","","",""
"602300596935262209","","","2015-05-24 02:30:27 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","While Balboa Pk cheers, David Lundin issues a clarion call against benign neglect. This repeats inaction of the past https://t.co/0mtUclY0cz","","","","https://m.facebook.com/BalboaParkHeritageAssociation/posts/894791463911687"
"602253947626098689","","","2015-05-23 23:25:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Charlie gets MS physics/astronomy at SFSU as Cookie joins the party. http://t.co/moSEWfdRhM","","","","http://twitter.com/rogershowley/status/602253947626098689/photo/1"
"601542788195356672","601480762945310720","14148802","2015-05-22 00:19:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@sdut New name:  Semi-Paseo","","","",""
"599640647558041600","","","2015-05-16 18:20:45 +0000","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope.TV</a>","LIVE on #Periscope: Back to San Diego bay https://t.co/y20BdSslq1","","","","https://www.periscope.tv/w/Vzi9_TI0MjYyODJ8MTE5MjYzMjN6GIiB_O0DuCBy35GcL1pUPAOaSZqj9Fy9Q4ylfoxkcg=="
